Nó Selecionado, Qt. Nós Cobertos, Média Loss(Conectados), DP Loss(Conectados), Perda de Pacotes (%), Média Loss(Total), Média Vazão, DP Vazão, Média Atraso, DP Atraso, Média Jitter, DPJitter, PDR
14, 23, 2551.791667, 2175.863279, 21.266703, 8600.428571,19.251722,4.610111, -11.012850, 21.323791, -63.142543,120.477226, 78.733297
