Nó Selecionado, Qt. Nós Cobertos, Média Loss(Conectados), DP Loss(Conectados), Perda de Pacotes (%), Média Loss(Total), Média Vazão, DP Vazão, Média Atraso, DP Atraso, Média Jitter, DPJitter, PDR
19, 14, 2672.666667, 3745.918829, 22.274078, 7859.821429,18.266550,8.109768, -9.142408, 23.597934, -58.098907,136.568209, 77.725922
