Nó Selecionado, Qt. Nós Cobertos, Média Loss(Conectados), DP Loss(Conectados), Perda de Pacotes (%), Média Loss(Total), Média Vazão, DP Vazão, Média Atraso, DP Atraso, Média Jitter, DPJitter, PDR
28, 25, 3097.615385, 2410.228811, 25.815613, 8695.487805,18.503877,5.049511, -31.718674, 79.760436, -83.860584,131.101440, 74.184387
