Nó Selecionado, Qt. Nós Cobertos, Média Loss(Conectados), DP Loss(Conectados), Perda de Pacotes (%), Média Loss(Total), Média Vazão, DP Vazão, Média Atraso, DP Atraso, Média Jitter, DPJitter, PDR
5, 20, 1804.523810, 1823.230938, 15.038952, 8308.155556,20.552716,4.022579, -0.001102, 0.020874, -19.934900,53.091521, 84.961048
