Nó Selecionado, Qt. Nós Cobertos, Média Loss(Conectados), DP Loss(Conectados), Perda de Pacotes (%), Média Loss(Total), Média Vazão, DP Vazão, Média Atraso, DP Atraso, Média Jitter, DPJitter, PDR
43, 20, 1958.000000, 2040.989696, 16.318027, 8664.106383,20.387550,4.514067, -20.225366, 57.292389, -49.232675,104.211969, 83.681973
