Nó Selecionado, Qt. Nós Cobertos, Média Loss(Conectados), DP Loss(Conectados), Perda de Pacotes (%), Média Loss(Total), Média Vazão, DP Vazão, Média Atraso, DP Atraso, Média Jitter, DPJitter, PDR
23, 20, 2285.714286, 1396.061111, 19.049206, 8726.636364,19.594522,3.076813, -4.462325, 14.071913, -24.371587,47.152674, 80.950794
