Nó Selecionado, Qt. Nós Cobertos, Média Loss(Conectados), DP Loss(Conectados), Perda de Pacotes (%), Média Loss(Total), Média Vazão, DP Vazão, Média Atraso, DP Atraso, Média Jitter, DPJitter, PDR
13, 11, 1433.818182, 831.816750, 11.949481, 9627.224490,20.261432,2.687614, -1.352095, 4.472090, -20.375347,41.241731, 88.050519
