Nó Selecionado, Qt. Nós Cobertos, Média Loss(Conectados), DP Loss(Conectados), Perda de Pacotes (%), Média Loss(Total), Média Vazão, DP Vazão, Média Atraso, DP Atraso, Média Jitter, DPJitter, PDR
0, 17, 1658.666667, 1407.247561, 13.823374, 8735.326087,20.717508,3.195649, -3.429565, 11.369541, -15.091407,41.756688, 86.176626
