Nó Selecionado, Qt. Nós Cobertos, Média Loss(Conectados), DP Loss(Conectados), Perda de Pacotes (%), Média Loss(Total), Média Vazão, DP Vazão, Média Atraso, DP Atraso, Média Jitter, DPJitter, PDR
5, 20, 1924.000000, 1591.883601, 16.034670, 8363.911111,20.434330,3.473029, -7.891335, 32.900633, -27.816953,60.902433, 83.965330
